,level_0,Unnamed: 0,index,uid,date,time,secchi,lat,lon,Provider,blue,green,red,pan,nir,swir16,swir22,Image_name,predicted
2392,2392,2392,13361,Daniel_ETM_1658,06/05/13,15:50:54,0.65,29.9772222,-81.61,WQP,0.00220174,0.004288917,0.005305287,0.006155281,0.004310358,0.001893451,0.002554306,LE07_L1TP_016039_20130506_20200907_02_T1,0.8890393972396851
2393,2393,2393,13372,Daniel_ETM_1106,10/11/14,15:44:42,2.1,38.3398,-76.4849,WQP,0.004484963,0.006389913,0.00389659,0.005972115,0.003147107,0.000318471,0.000684582,LE07_L1TP_015033_20141110_20200905_02_T1,2.6943247318267822
2394,2394,2394,13377,Daniel_ETM_4489,08/09/09,16:31:02,3.6576,43.819996,-88.975845,WQP,0.006652923,0.008302594,0.004278585,0.007543421,0.006750601,-0.000479963,-0.000434475,LE07_L1TP_024029_20090908_20200911_02_T1,3.004450798034668
2395,2395,2395,13384,Daniel_ETM_14099,22/08/06,18:14:24,3.5,47.7419453,-114.14611,WQP,0.014673037,0.015642045,0.009249452,0.011572752,0.006352458,0.001546795,0.001186192,LE07_L1TP_041027_20060822_20200914_02_T1,1.4062435626983643
2396,2396,2396,13391,Daniel_ETM_2035,05/02/01,15:51:36,10.6,29.9652758,-81.9983611,WQP,0.001622816,0.003109964,0.002512805,0.004259518,0.002575121,0.000603987,0.000155316,LE07_L1TP_017039_20010205_20200917_02_T1,1.9800622463226318
2397,2397,2397,13396,Daniel_ETM_9377,26/08/00,16:55:21,1.07,47.736654,-94.638991,WQP,0.011245376,0.016458047,0.011753402,0.016800501,0.015050528,0.0014969,0.000696825,LE07_L1TP_028027_20000826_20200917_02_T1,0.8729333877563477
2398,2398,2398,13399,Daniel_ETM_11925,13/08/01,16:53:40,4.11,46.438991,-94.241133,LAGOS,0.002412668,0.004931575,0.003087598,0.004699303,0.002980873,0.000329678,0.000562082,LE07_L1TP_028028_20010813_20200917_02_T1,2.1744303703308105
2399,2399,2399,13423,Daniel_ETM_13697,30/07/05,17:00:23,1.68,46.610216,-95.491872,LAGOS,0.006272308,0.010420148,0.007499884,0.009685696,0.006945884,0.00342815,0.002539367,LE07_L1TP_029027_20050730_20200914_02_T1,1.3093352317810059
2400,2400,2400,13424,Daniel_ETM_1392,22/03/05,15:36:32,1.2,37.20297,-76.64833,WQP,0.014029463,0.017800126,0.012107618,0.011839788,0.005636037,0.001174759,0.000596722,LE07_L1TP_015034_20050322_20200915_02_T1,0.6315113306045532
2401,2401,2401,13432,Daniel_ETM_4336,26/08/10,16:33:08,2.55,43.1230624,-88.4225974,WQP,0.002172519,0.006897215,0.005249521,0.006382023,0.005207683,0.000749479,0.000337183,LE07_L1TP_024030_20100826_20200910_02_T1,0.37172555923461914
2402,2402,2402,13440,Daniel_ETM_12923,30/09/10,17:02:47,4.6,47.127718,-95.754219,LAGOS,0.003272871,0.005916642,0.00403839,0.005825495,0.003427719,0.001663712,0.000841429,LE07_L1TP_029027_20100930_20200910_02_T1,1.9571254253387451
2403,2403,2403,13444,Daniel_ETM_2711,04/07/10,16:14:56,8.5344,42.400018,-85.412049,LAGOS,0.008854938,0.008979026,0.005734275,0.009478857,0.008989651,0.003563823,0.002652158,LE07_L1TP_021031_20100704_20200911_02_T1,4.615157127380371
2404,2404,2404,13458,Daniel_ETM_13422,15/08/05,17:00:18,2.44,45.928508,-95.350883,LAGOS,0.005882778,0.009626636,0.00715894,0.009067454,0.007594718,0.001617502,0.002038772,LE07_L1TP_029028_20050815_20200914_02_T1,1.446772813796997
2405,2405,2405,13459,Daniel_ETM_316,26/08/00,15:17:16,1.6,44.325325,-69.659651,LAGOS,0.00901249,0.013068421,0.00755032,0.009800333,0.007027055,0.000951977,0.000462945,LE07_L1TP_012029_20000826_20200918_02_T1,1.7838547229766846
2406,2406,2406,13464,Daniel_ETM_362,13/10/00,15:16:30,5.12,44.927042,-70.799637,LAGOS,0.002919176,0.004480057,0.004243975,0.005419699,0.003569698,0.000657592,0.000881458,LE07_L1TP_012029_20001013_20200917_02_T1,1.5439040660858154
2407,2407,2407,13466,Daniel_ETM_6785,04/09/00,16:49:01,3.2,47.309027,-93.1808,WQP,0.002597545,0.005806819,0.004195936,0.005931117,0.003841466,0.001448658,0.000743001,LE07_L1TP_027027_20000904_20200917_02_T1,1.2438509464263916
2408,2408,2408,13468,Daniel_ETM_1826,08/12/10,15:48:23,0.9,29.4909997,-81.534171,WQP,0.003269264,0.004985128,0.004844743,0.00578645,0.003330335,0.000707955,-0.000189935,LE07_L1TP_016040_20101208_20200910_02_T1,1.4172966480255127
2409,2409,2409,13482,Daniel_ETM_217,21/07/01,15:09:25,7.2,45.263856,-68.537407,LAGOS,0.00366095,0.004136352,0.002757093,0.005194177,0.004929494,0.000943262,0.000505617,LE07_L1TP_011028_20010721_20200917_02_T1,3.8278563022613525
2410,2410,2410,13496,Daniel_ETM_4294,28/07/17,16:43:31,1.3716,43.066658,-89.358345,WQP,0.007491487,0.013832356,0.009370181,0.010577315,0.007177343,0.003099513,0.002703661,LE07_L1TP_024030_20170728_20200831_02_T1,0.7375110387802124
2411,2411,2411,13498,Daniel_ETM_12899,03/05/08,17:00:38,2.59,47.074054,-95.700461,WQP,0.049925506,0.052609697,0.049391937,0.04621597,0.032280724,0.001774675,0.001993199,LE07_L1TP_029027_20080503_20200913_02_T1,0.18654868006706238
2412,2412,2412,13501,Daniel_ETM_6787,25/08/02,16:46:15,3.81,47.309027,-93.1808,WQP,0.001639039,0.003787834,0.002585353,0.004684843,0.003627582,0.00054326,0.000703607,LE07_L1TP_027027_20020825_20200916_02_T1,1.6483793258666992
2413,2413,2413,13509,Daniel_ETM_2432,22/07/99,16:14:20,3.51,45.581667,-84.69313,LAGOS,0.002812855,0.005295017,0.002897075,0.005875901,0.00490106,0.001287622,0.001082106,LE07_L1TP_021028_19990722_20200918_02_T1,3.0257019996643066
2414,2414,2414,13521,Daniel_ETM_13017,03/09/12,17:05:55,5.2,47.387466,-94.717909,LAGOS,0.007126521,0.010534253,0.006149826,0.008577443,0.007123105,0.000778689,-0.000211838,LE07_L1TP_029027_20120903_20200908_02_T1,2.248859405517578
2415,2415,2415,13524,Daniel_ETM_5879,28/07/12,16:47:21,4.572,45.898523,-91.431688,LAGOS,0.001952086,0.003226414,0.00193059,0.00492171,0.003895762,0.001017284,0.000532963,LE07_L1TP_026028_20120728_20200908_02_T1,3.301231861114502
2416,2416,2416,13528,Daniel_ETM_550,06/06/06,15:28:42,3.0,44.464741,-73.287532,LAGOS,0.004543573,0.005253613,0.003334654,0.00502531,0.002756672,0.000526946,0.000301221,LE07_L1TP_014029_20060606_20200914_02_T1,4.018228054046631
2417,2417,2417,13530,Daniel_ETM_11318,02/09/14,17:02:26,1.7,45.782394,-94.744024,WQP,0.002983138,0.007339023,0.004969804,0.006617485,0.004864255,0.001350569,0.000700924,LE07_L1TP_028028_20140902_20200905_02_T1,0.9333053231239319
2418,2418,2418,13533,Daniel_ETM_5847,04/05/10,16:44:36,2.8194,45.852055,-91.495483,LAGOS,0.001309667,0.00467576,0.003623858,0.00507219,0.003253208,0.000573632,0.000667544,LE07_L1TP_026028_20100504_20200911_02_T1,0.46940404176712036
2419,2419,2419,13536,Daniel_ETM_2785,05/09/07,16:17:59,3.5052,44.690438,-86.092522,LAGOS,0.008795673,0.012151484,0.005462689,0.009468734,0.006275108,-1.84e-05,0.000324402,LE07_L1TP_022029_20070905_20200913_02_T1,2.5641531944274902
2420,2420,2420,13541,Daniel_ETM_5253,22/08/12,16:41:52,1.0668,44.144791,-89.95968,LAGOS,0.003948849,0.00866292,0.008143856,0.009358392,0.006555471,0.001728053,0.001273236,LE07_L1TP_025029_20120822_20200908_02_T1,0.8594632148742676
2421,2421,2421,13553,Daniel_ETM_863,19/02/02,15:29:28,2.2,37.41153,-76.07966,WQP,0.011510256,0.012303797,0.005586654,0.00679941,0.001124039,0.000769346,0.000929286,LE07_L1TP_014034_20020219_20200916_02_T1,2.2769999504089355
2422,2422,2422,13560,Daniel_ETM_4332,27/09/10,16:33:09,5.7912,43.119448,-88.384082,LAGOS,0.001557248,0.004348491,0.001513401,0.00327276,0.002912335,0.000209927,0.001464548,LE07_L1TP_024030_20100927_20200910_02_T1,2.689330577850342
2423,2423,2423,13564,Daniel_ETM_12147,26/08/00,16:56:09,2.44,44.999865,-94.332856,LAGOS,0.009149505,0.015025972,0.009267058,0.013616501,0.0115938,0.001462656,0.000312516,LE07_L1TP_028029_20000826_20200918_02_T1,1.2235641479492188
2424,2424,2424,13565,Daniel_ETM_2295,08/08/02,16:03:55,4.572,44.806025,-83.564537,LAGOS,0.004093122,0.006190932,0.004020487,0.00721372,0.00710802,0.002918012,0.001907585,LE07_L1TP_020029_20020808_20200916_02_T1,2.585674285888672
2425,2425,2425,13566,Daniel_ETM_9627,07/07/99,16:57:10,3.35,46.956454,-95.064195,LAGOS,0.003016957,0.007116648,0.003526148,0.005495733,0.004470571,0.000844262,0.0004492,LE07_L1TP_028027_19990707_20200918_02_T1,2.0315399169921875
2426,2426,2426,13570,Daniel_ETM_5539,29/06/07,16:42:17,1.22,47.899343,-91.727164,LAGOS,0.002405827,0.003730518,0.003225467,0.005435928,0.005216981,0.001925525,0.001367696,LE07_L1TP_026027_20070629_20200913_02_T1,1.8766145706176758
2427,2427,2427,13571,Daniel_ETM_4463,26/09/04,16:29:28,5.4864,43.79861,-89.04,WQP,0.001857673,0.005393964,0.002234741,0.004635762,0.002317647,0.000435996,-0.000280121,LE07_L1TP_024029_20040926_20200915_02_T1,2.0418214797973633
2428,2428,2428,13586,Daniel_ETM_884,20/10/09,15:30:53,1.73,37.6623,-76.53913,WQP,0.007600349,0.01292898,0.006233974,0.00709708,0.002388401,0.000230476,0.00059062,LE07_L1TP_014034_20091020_20200911_02_T1,2.544170618057251
2429,2429,2429,13591,Daniel_ETM_2437,19/09/09,16:11:41,3.3528,45.686302,-84.751038,LAGOS,0.001017965,0.003082412,0.002256926,0.003940468,0.002397622,0.000466816,-0.000251106,LE07_L1TP_021028_20090919_20200911_02_T1,1.1077442169189453
2430,2430,2430,13595,Daniel_ETM_10738,23/07/99,16:57:36,1.98,46.634103,-95.556424,LAGOS,0.005789023,0.013651416,0.007497647,0.009242425,0.004836876,0.000468422,0.000254561,LE07_L1TP_028028_19990723_20200918_02_T1,1.1450599431991577
2431,2431,2431,13604,Daniel_ETM_13702,19/05/02,16:59:41,4.88,46.614868,-95.951127,LAGOS,0.006359066,0.008693158,0.006071884,0.007845416,0.006347179,0.004789743,0.004643607,LE07_L1TP_029028_20020519_20200916_02_T1,2.704833745956421
2432,2432,2432,13605,Daniel_ETM_11492,27/08/12,17:00:02,0.76,45.90489,-95.119464,WQP,0.00539628,0.013333784,0.008644259,0.011167505,0.007417824,0.000482087,0.000657533,LE07_L1TP_028028_20120827_20200908_02_T1,0.3786905109882355
2433,2433,2433,13611,Daniel_ETM_11695,10/09/11,16:58:06,6.7,46.170782,-95.691937,LAGOS,0.00596532,0.007527529,0.003225649,0.0068178,0.00481638,0.002205044,0.000688898,LE07_L1TP_028028_20110910_20200909_02_T1,3.2572999000549316
2434,2434,2434,13614,Daniel_ETM_3308,21/08/05,16:23:59,1.0668,44.009994,-88.412706,LAGOS,0.006702697,0.013592071,0.011033056,0.011805816,0.00794947,0.003404792,0.002168501,LE07_L1TP_023029_20050821_20200914_02_T1,0.57549649477005
2435,2435,2435,13620,Daniel_ETM_732,26/09/06,15:29:43,1.6,39.0257,-76.2017,WQP,0.004786996,0.006980603,0.005357651,0.006064222,0.002804101,0.001445314,0.000506126,LE07_L1TP_014033_20060926_20200914_02_T1,1.9574893712997437
2436,2436,2436,13621,Daniel_ETM_11582,30/08/07,16:54:43,2.74,45.989216,-95.41992,LAGOS,0.001340704,0.004497754,0.00204385,0.004024824,0.003204763,0.000728753,0.000574911,LE07_L1TP_028028_20070830_20200913_02_T1,1.5273666381835938
2437,2437,2437,13628,Daniel_ETM_11887,07/07/99,16:57:34,3.51,46.399858,-95.66238,LAGOS,0.001599134,0.00463252,0.002549009,0.004885592,0.00312393,0.001033033,0.000555821,LE07_L1TP_028028_19990707_20200918_02_T1,1.6125106811523438
2438,2438,2438,13629,Daniel_ETM_760,28/08/07,15:30:12,0.7,39.4167,-76.0333,WQP,0.011001444,0.015343743,0.010941781,0.01073322,0.005769228,0.001305426,0.000270258,LE07_L1TP_014033_20070828_20200913_02_T1,1.2348397970199585
2439,2439,2439,13641,Daniel_ETM_1796,11/01/00,15:48:15,0.21,28.8640031,-81.8483214,WQP,0.005521056,0.015680254,0.01176933,0.015698778,0.01109895,0.001317372,0.000605699,LE07_L1TP_016040_20000111_20200918_02_T1,0.35499823093414307
2440,2440,2440,13644,Daniel_ETM_13262,29/09/04,16:59:34,2.13,45.711249,-95.291622,LAGOS,0.002473819,0.006253728,0.005173787,0.006297488,0.004993982,0.002441659,0.001710409,LE07_L1TP_029028_20040929_20200915_02_T1,1.0266273021697998
2441,2441,2441,13651,Daniel_ETM_11385,26/09/11,16:58:02,1.4,45.82789,-95.480526,LAGOS,0.006065513,0.012606487,0.008294974,0.009726175,0.004200328,0.000592876,0.000796176,LE07_L1TP_028028_20110926_20200910_02_T1,0.7570900917053223
2442,2442,2442,13657,Daniel_ETM_558,02/09/09,15:28:50,2.5999999,44.464741,-73.287532,LAGOS,0.009730838,0.009250677,0.007360153,0.008918913,0.007098461,0.00280472,0.002312937,LE07_L1TP_014029_20090902_20200911_02_T1,4.058653831481934
2443,2443,2443,13659,Daniel_ETM_9917,07/07/99,16:57:10,2.591,47.1667,-94.3917,WQP,0.005450991,0.009013367,0.007355471,0.008513751,0.006016209,0.004553532,0.004217935,LE07_L1TP_028027_19990707_20200918_02_T1,1.3000061511993408
2444,2444,2444,13668,Daniel_ETM_1024,26/04/06,15:35:16,2.66,43.202378,-75.922466,LAGOS,0.002338518,0.004275841,0.003475911,0.005090064,0.003869925,0.00184609,0.002460336,LE07_L1TP_015030_20060426_20210519_02_T1,1.6899571418762207
2445,2445,2445,13676,Daniel_ETM_982,05/11/09,15:31:09,2.3,38.3398,-76.4849,WQP,0.005566689,0.006907859,0.003888563,0.007122265,0.003584109,0.000331357,-1.95e-05,LE07_L1TP_014033_20091105_20200911_02_T1,3.3277649879455566
2446,2446,2446,13679,Daniel_ETM_900,05/11/09,15:31:09,1.1,37.81158,-76.71195,WQP,0.009031222,0.015931265,0.010038489,0.010597681,0.004680361,0.000191725,-0.000125342,LE07_L1TP_014034_20091105_20200911_02_T1,0.9693512916564941
2447,2447,2447,13680,Daniel_ETM_983,05/04/01,15:31:06,1.05,36.0476,-76.69611,WQP,0.009154215,0.011616944,0.013531863,0.011636111,0.010694026,0.006819928,0.006600543,LE07_L1TP_014035_20010405_20200917_02_T1,0.30914223194122314
2448,2448,2448,13683,Daniel_ETM_581,07/05/01,15:28:41,3.1,44.70114308,-73.41767841,WQP,0.004264729,0.005930677,0.005988142,0.007052674,0.005452169,0.004300952,0.004440431,LE07_L1TP_014029_20010507_20200917_02_T1,1.129629373550415
2449,2449,2449,13687,Daniel_ETM_11305,15/07/08,16:54:11,2.74,45.77973,-94.75067,LAGOS,0.002357716,0.005486541,0.002930955,0.005328425,0.004625457,0.000767996,0.000418363,LE07_L1TP_028028_20080715_20200912_02_T1,2.4368486404418945
2450,2450,2450,13689,Daniel_ETM_1288,23/03/17,15:48:39,0.8,38.9923,-76.2151,WQP,0.003910102,0.007941762,0.004692339,0.005483267,0.001943171,0.000336176,6.32e-05,LE07_L1TP_015033_20170323_20200831_02_T1,1.989532709121704
2451,2451,2451,13692,Daniel_ETM_2755,03/08/01,16:16:49,3.81,45.982435,-86.028185,LAGOS,0.002529926,0.004695077,0.002649465,0.004913997,0.002852482,0.000280133,-0.000246677,LE07_L1TP_022028_20010803_20200917_02_T1,3.0161538124084473
2452,2452,2452,13700,Daniel_ETM_4241,14/09/17,16:43:27,0.3048,42.87805,-88.957227,WQP,0.008060137,0.015389234,0.010631347,0.013077173,0.010564457,0.00036681,9.97e-05,LE07_L1TP_024030_20170914_20200830_02_T1,0.6571729779243469
2453,2453,2453,13701,Daniel_ETM_1405,01/12/16,15:49:21,0.5,37.30165,-77.1284,WQP,0.004640111,0.012535929,0.009799244,0.010223077,0.004618866,0.000956228,-0.000153919,LE07_L1TP_015034_20161201_20200901_02_T1,0.321941077709198
2454,2454,2454,13707,Daniel_ETM_13829,28/07/10,17:03:12,1.2,46.771463,-95.896032,LAGOS,0.00738748,0.011569202,0.008743801,0.011271396,0.008399893,0.003807222,0.003548672,LE07_L1TP_029027_20100728_20200911_02_T1,1.3669219017028809
2455,2455,2455,13722,Daniel_ETM_13500,16/09/05,17:00:02,1.83,46.125841,-95.964899,LAGOS,0.004922652,0.010071827,0.006065788,0.00752158,0.005612256,0.001526966,0.000779953,LE07_L1TP_029028_20050916_20200914_02_T1,1.6380479335784912
2456,2456,2456,13729,Daniel_ETM_13824,12/06/05,17:00:26,6.4,46.766538,-96.059408,LAGOS,0.004432454,0.006690064,0.003598469,0.006083369,0.004661778,0.002324636,0.001951159,LE07_L1TP_029027_20050612_20200915_02_T1,2.958437204360962
2457,2457,2457,13731,Daniel_ETM_5665,16/08/07,16:42:04,3.96,48.19544,-91.795882,LAGOS,0.001141876,0.002956934,0.002376321,0.004598394,0.003184933,0.001230246,0.000625759,LE07_L1TP_026027_20070816_20200913_02_T1,1.4726710319519043
2458,2458,2458,13746,Daniel_ETM_11712,23/07/99,16:57:36,4.11,46.208015,-94.542647,LAGOS,0.004382076,0.006906438,0.004745863,0.006759971,0.006208658,0.001599749,0.001999202,LE07_L1TP_028028_19990723_20200918_02_T1,2.0823726654052734
2459,2459,2459,13750,Daniel_ETM_1051,10/04/06,15:36:29,1.0,38.1576,-76.598,WQP,0.00523578,0.00806754,0.005844428,0.006578427,0.003575678,0.001628697,0.001214063,LE07_L1TP_015033_20060410_20200914_02_T1,1.793088436126709
2460,2460,2460,13753,Daniel_ETM_2266,08/09/16,16:16:15,1.0,30.41481,-84.61519,WQP,0.004051846,0.005378373,0.005007622,0.006320798,0.005330313,0.000499982,0.000261799,LE07_L1TP_019039_20160908_20200902_02_T1,1.4794930219650269
2461,2461,2461,13757,Daniel_ETM_997,24/07/12,15:35:56,0.2,36.6025,-76.4697,WQP,0.00431264,0.004736444,0.003730288,0.006779824,0.006852468,8.05e-05,0.000510845,LE07_L1TP_014035_20120724_20200908_02_T1,3.047607898712158
2462,2462,2462,13760,Daniel_ETM_682,10/07/01,15:29:38,1.2,38.55728,-76.49402,WQP,0.008336691,0.011273565,0.007990378,0.009294178,0.006491807,0.002189108,0.00195315,LE07_L1TP_014033_20010710_20200917_02_T1,2.2953343391418457
2463,2463,2463,13765,Daniel_ETM_13490,15/08/05,17:00:18,3.51,46.06411,-95.600468,WQP,0.00555368,0.008055663,0.005807369,0.008669131,0.008802762,0.002328996,0.001999692,LE07_L1TP_029028_20050815_20200914_02_T1,2.17234206199646
2464,2464,2464,13768,Daniel_ETM_13968,23/09/09,17:25:26,4.4,47.71423,-102.26139,WQP,0.001014374,0.005127583,0.002262647,0.00368404,0.000795917,0.000327674,0.000635619,LE07_L1TP_033027_20090923_20200911_02_T1,0.5126409530639648
2465,2465,2465,13769,Daniel_ETM_4318,30/07/12,16:35:48,4.4196,43.077766,-88.930658,LAGOS,0.003325699,0.005370032,0.002476644,0.005764541,0.005514388,-0.00048468,-0.000730937,LE07_L1TP_024030_20120730_20200908_02_T1,3.825131416320801
2466,2466,2466,13774,Daniel_ETM_990,15/03/05,15:30:46,0.85,36.2689,-76.6914,WQP,0.0042143,0.006004202,0.006466663,0.006229989,0.002514034,-0.000247066,0.000604493,LE07_L1TP_014035_20050315_20200914_02_T1,0.93552166223526
2467,2467,2467,13778,Daniel_ETM_13481,26/08/03,16:59:21,2.29,46.061232,-95.307395,LAGOS,0.006601169,0.011122364,0.006302124,0.009549512,0.006795889,0.000743271,0.000683972,LE07_L1TP_029028_20030826_20200915_02_T1,2.3216428756713867
2468,2468,2468,13781,Daniel_ETM_1224,29/06/06,15:36:21,0.8,38.82,-76.316,WQP,0.020077055,0.021378502,0.01726461,0.018792436,0.013423729,0.007082686,0.004795949,LE07_L1TP_015033_20060629_20200913_02_T1,0.510643482208252
2469,2469,2469,13792,Daniel_ETM_6302,13/09/00,16:43:28,1.22,45.281379,-92.963388,WQP,0.003459081,0.00977682,0.007111729,0.008177294,0.005092417,0.001333617,0.001607118,LE07_L1TP_026029_20000913_20200917_02_T1,0.4192790389060974
2470,2470,2470,13794,Daniel_ETM_9059,06/08/01,16:48:27,0.45,43.124726,-93.425453,LAGOS,0.009658844,0.019164821,0.012626271,0.016784193,0.012928198,0.002887189,0.002221858,LE07_L1TP_027030_20010806_20200917_02_T1,0.6606814861297607
2471,2471,2471,13801,Daniel_ETM_730,21/07/05,15:29:41,0.9,39.0139,-76.2349,WQP,0.011900517,0.01362243,0.010555446,0.011406022,0.006698687,0.001540608,0.000480033,LE07_L1TP_014033_20050721_20200914_02_T1,1.9143327474594116
2472,2472,2472,13802,Daniel_ETM_10728,04/09/09,16:54:58,1.52,46.610216,-95.491872,LAGOS,0.004069875,0.012118893,0.00644711,0.010045457,0.007830879,-3.76e-05,0.000341419,LE07_L1TP_028028_20090904_20200911_02_T1,0.3612247109413147
2473,2473,2473,13815,Daniel_ETM_8030,06/07/07,16:49:15,1.83,45.221383,-94.260955,LAGOS,0.003021025,0.007766088,0.00495841,0.006460621,0.005677875,,,LE07_L1TP_027029_20070706_20200913_02_T1,0.6756772994995117
2474,2474,2474,13817,Daniel_ETM_2018,21/04/05,15:50:43,1.00584,29.7425,-82.0769444,WQP,0.006328854,0.006044188,0.00516589,0.007256878,0.006308206,0.001249208,0.001381295,LE07_L1TP_017039_20050421_20200915_02_T1,3.2573659420013428
2475,2475,2475,13820,Daniel_ETM_11000,30/08/07,16:54:43,1.37,45.436883,-94.337106,LAGOS,0.004660197,0.010349803,0.007028128,0.009298324,0.007112421,0.001093494,0.000544091,LE07_L1TP_028028_20070830_20200913_02_T1,0.8699324131011963
2476,2476,2476,13840,Daniel_ETM_2461,05/06/11,16:15:32,2.4384,44.34649,-84.722542,LAGOS,0.002731013,0.005214364,0.00339203,0.005036573,0.002775156,0.000396809,0.000942065,LE07_L1TP_021029_20110605_20200910_02_T1,1.9749422073364258
2477,2477,2477,13867,Daniel_ETM_4571,11/04/10,16:38:28,3.3528,45.506369,-89.198851,LAGOS,0.001608381,0.003834005,0.002925823,0.004720073,0.003301164,0.001144321,0.000883033,LE07_L1TP_025028_20100411_20200911_02_T1,1.4400842189788818
2478,2478,2478,13870,Daniel_ETM_4480,06/07/09,16:31:14,6.4008,43.81056,-88.993336,LAGOS,0.00422534,0.005994543,0.003901802,0.006829519,0.005789913,0.002185478,0.002251655,LE07_L1TP_024029_20090706_20200911_02_T1,2.7186503410339355
2479,2479,2479,13879,Daniel_ETM_11891,06/06/11,16:58:24,4.1,46.399858,-95.66238,LAGOS,0.00391617,0.006914024,0.004032784,0.006330182,0.004783753,0.001733786,0.001301922,LE07_L1TP_028028_20110606_20200910_02_T1,2.648204803466797
2480,2480,2480,13896,Daniel_ETM_12596,26/08/09,17:00:45,1.68,46.860292,-95.491919,WQP,0.003200831,0.008403856,0.005270666,0.00806832,0.00678246,0.001591081,0.001204243,LE07_L1TP_029027_20090826_20200911_02_T1,0.2610602378845215
2481,2481,2481,13903,Daniel_ETM_11592,25/08/11,16:58:11,2.4,45.989216,-95.41992,LAGOS,0.003099884,0.008124746,0.004191754,0.006667597,0.004307774,0.001063112,0.000541725,LE07_L1TP_028028_20110825_20200909_02_T1,1.750201940536499
2482,2482,2482,13906,Daniel_ETM_705,15/03/05,15:29:58,1.2,38.6549,-76.2643,WQP,0.006237188,0.008897428,0.005635424,0.007405877,0.003300298,0.001293697,0.000648559,LE07_L1TP_014033_20050315_20200915_02_T1,2.3998234272003174
2483,2483,2483,13912,Daniel_ETM_10095,05/08/04,16:53:12,2.44,47.403238,-94.557433,LAGOS,0.005968408,0.012584727,0.005379706,0.007825801,0.004586731,0.001484315,0.001165873,LE07_L1TP_028027_20040805_20200915_02_T1,1.9691462516784668
2484,2484,2484,13913,Daniel_ETM_11958,12/07/01,16:54:09,4.27,46.44723,-94.353886,LAGOS,0.002888574,0.004989373,0.002998871,0.004583169,0.002645339,0.000244019,0.000514504,LE07_L1TP_028028_20010712_20200917_02_T1,2.900146007537842
